"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
48.9,0.4,20.9,BF,5,1.0,11000,Q_l,0.0,0.5,0.5,0.04,0.6
43.4,0.5,24.0,BF,5,1.0,12000,Freq,0.03
44.0,0.5,23.2,BF,5,1.0,12000,Freq,0.05
44.7,0.5,23.4,BF,5,1.0,12000,Freq,0.07
44.8,0.5,23.1,BF,5,1.0,12000,Freq,0.09
44.5,0.4,22.5,BF,5,1.0,12000,Freq,0.11
52.2,0.4,22.5,BF,5,1.0,12000,H_l,0.0,0.0,0.95,0.04,0.7
53.6,0.5,23.8,BF,5,1.0,12000,H_l,0.0,0.0,0.99,0.02,0.7
53.4,0.5,23.3,BF,5,1.0,12000,H_l,0.0,0.0,0.99,0.04,0.6
52.1,0.5,25.9,BF,5,1.0,12000,H_l,0.0,0.0,0.995,0.005,0.9
54.0,0.5,24.7,BF,5,1.0,12000,H_l,0.0,0.0,0.995,0.01,0.8
52.5,1.3,20.9,BF,5,1.0,12000,MC_AIXI,100,16,4,0.85,0.9
46.9,1.2,19.4,BF,5,1.0,12000,MC_AIXI,100,32,3,0.05,1.0
53.4,1.4,22.1,BF,5,1.0,12000,MC_AIXI,100,8,3,0.9,0.6
50.6,1.2,19.2,BF,5,1.0,12000,MC_AIXI,50,16,2,0.95,0.9
53.3,1.3,21.5,BF,5,1.0,12000,MC_AIXI,50,8,3,0.85,0.3
42.6,0.5,25.7,BF,5,1.0,12000,Q_l,0.0,0.0,0.5,0.005,0.95
47.4,0.5,24.5,BF,5,1.0,12000,Q_l,0.0,0.0,0.5,0.01,0.9
49.1,0.4,22.4,BF,5,1.0,12000,Q_l,0.0,0.0,0.5,0.02,0.8
48.5,0.4,21.8,BF,5,1.0,12000,Q_l,0.0,0.0,0.5,0.03,0.7
47.2,0.4,21.3,BF,5,1.0,12000,Q_l,0.0,0.0,0.5,0.04,0.6
43.4,0.5,25.8,BF,5,1.0,12000,Q_l,0.0,0.5,0.5,0.005,0.95
49.2,0.5,25.3,BF,5,1.0,12000,Q_l,0.0,0.5,0.5,0.01,0.9
51.4,0.5,23.0,BF,5,1.0,12000,Q_l,0.0,0.5,0.5,0.02,0.8
50.2,0.4,21.4,BF,5,1.0,12000,Q_l,0.0,0.5,0.5,0.03,0.6
49.0,0.4,20.9,BF,5,1.0,12000,Q_l,0.0,0.5,0.5,0.04,0.6
43.4,0.5,24.0,BF,5,1.0,13000,Freq,0.03
44.1,0.5,23.3,BF,5,1.0,13000,Freq,0.05
44.7,0.5,23.4,BF,5,1.0,13000,Freq,0.07
44.8,0.5,23.1,BF,5,1.0,13000,Freq,0.09
44.6,0.4,22.5,BF,5,1.0,13000,Freq,0.11
52.2,0.4,22.5,BF,5,1.0,13000,H_l,0.0,0.0,0.95,0.04,0.7
53.6,0.5,23.9,BF,5,1.0,13000,H_l,0.0,0.0,0.99,0.02,0.7
53.5,0.5,23.3,BF,5,1.0,13000,H_l,0.0,0.0,0.99,0.04,0.6
52.2,0.5,26.0,BF,5,1.0,13000,H_l,0.0,0.0,0.995,0.005,0.9
54.1,0.5,24.7,BF,5,1.0,13000,H_l,0.0,0.0,0.995,0.01,0.8
