"AIQ","HCI","SD","BF","EL","AGNT","MC","CTD","AH","E","ED"
41.6,1.2,19.9,BF05,010k,MC_AIXI,50,32,1,0.8,0.95
43.0,1.3,20.6,BF05,010k,MC_AIXI,50,32,1,0.8,0.99
37.9,1.3,21.7,BF05,010k,MC_AIXI,50,32,1,0.8,0.995
40.4,1.4,21.9,BF05,010k,MC_AIXI,50,32,1,0.85,0.3
36.0,1.1,17.7,BF05,010k,MC_AIXI,50,32,1,0.85,0.6
38.6,1.3,21.1,BF05,010k,MC_AIXI,50,32,1,0.85,0.9
39.9,1.3,21.5,BF05,010k,MC_AIXI,50,32,1,0.85,0.95
40.9,1.3,20.4,BF05,010k,MC_AIXI,50,32,1,0.85,0.99
39.1,1.3,21.3,BF05,010k,MC_AIXI,50,32,1,0.85,0.995
40.3,1.3,20.2,BF05,010k,MC_AIXI,50,32,1,0.9,0.3
36.6,1.1,18.4,BF05,010k,MC_AIXI,50,32,1,0.9,0.6
39.1,1.3,21.2,BF05,010k,MC_AIXI,50,32,1,0.9,0.9
38.1,1.3,20.9,BF05,010k,MC_AIXI,50,32,1,0.9,0.95
40.7,1.3,20.2,BF05,010k,MC_AIXI,50,32,1,0.9,0.99
37.6,1.3,21.1,BF05,010k,MC_AIXI,50,32,1,0.9,0.995
40.2,1.3,21.6,BF05,010k,MC_AIXI,50,32,1,0.95,0.3
35.7,1.1,18.3,BF05,010k,MC_AIXI,50,32,1,0.95,0.6
38.9,1.3,21.3,BF05,010k,MC_AIXI,50,32,1,0.95,0.9
35.3,1.2,19.2,BF05,010k,MC_AIXI,50,32,1,0.95,0.95
39.9,1.2,19.2,BF05,010k,MC_AIXI,50,32,1,0.95,0.99
33.1,1.2,19.0,BF05,010k,MC_AIXI,50,32,1,0.95,0.995
44.7,1.2,20.0,BF05,010k,MC_AIXI,50,32,2,0.05,1.0
42.4,1.1,17.2,BF05,010k,MC_AIXI,50,32,2,0.1,1.0
40.4,1.0,16.6,BF05,010k,MC_AIXI,50,32,2,0.15,1.0
38.7,1.0,15.5,BF05,010k,MC_AIXI,50,32,2,0.2,1.0
41.1,1.3,21.4,BF05,010k,MC_AIXI,50,32,2,0.8,0.3
44.9,1.3,21.6,BF05,010k,MC_AIXI,50,32,2,0.8,0.6
47.2,1.3,21.8,BF05,010k,MC_AIXI,50,32,2,0.8,0.9
46.9,1.4,23.3,BF05,010k,MC_AIXI,50,32,2,0.8,0.95
47.8,1.2,20.1,BF05,010k,MC_AIXI,50,32,2,0.8,0.99
48.7,1.4,22.0,BF05,010k,MC_AIXI,50,32,2,0.8,0.995
43.9,1.4,22.4,BF05,010k,MC_AIXI,50,32,2,0.85,0.3
46.1,1.6,25.3,BF05,010k,MC_AIXI,50,32,2,0.85,0.6
45.3,1.3,20.9,BF05,010k,MC_AIXI,50,32,2,0.85,0.9
47.1,1.3,21.6,BF05,010k,MC_AIXI,50,32,2,0.85,0.95
49.1,1.3,20.4,BF05,010k,MC_AIXI,50,32,2,0.85,0.99
48.6,1.4,21.9,BF05,010k,MC_AIXI,50,32,2,0.85,0.995
43.6,1.4,22.1,BF05,010k,MC_AIXI,50,32,2,0.9,0.3
45.5,1.6,25.9,BF05,010k,MC_AIXI,50,32,2,0.9,0.6
45.5,1.3,20.2,BF05,010k,MC_AIXI,50,32,2,0.9,0.9
49.4,1.4,22.3,BF05,010k,MC_AIXI,50,32,2,0.9,0.95
48.4,1.4,22.1,BF05,010k,MC_AIXI,50,32,2,0.9,0.99
49.7,1.3,20.5,BF05,010k,MC_AIXI,50,32,2,0.9,0.995
43.4,1.4,23.1,BF05,010k,MC_AIXI,50,32,2,0.95,0.3
45.9,1.6,25.1,BF05,010k,MC_AIXI,50,32,2,0.95,0.6
45.7,1.3,20.9,BF05,010k,MC_AIXI,50,32,2,0.95,0.9
46.1,1.3,21.3,BF05,010k,MC_AIXI,50,32,2,0.95,0.95
47.6,1.3,21.6,BF05,010k,MC_AIXI,50,32,2,0.95,0.99
51.3,1.3,21.6,BF05,010k,MC_AIXI,50,32,2,0.95,0.995
43.8,1.3,20.2,BF05,010k,MC_AIXI,50,32,3,0.05,1.0
43.8,1.1,17.0,BF05,010k,MC_AIXI,50,32,3,0.1,1.0
41.3,1.0,16.3,BF05,010k,MC_AIXI,50,32,3,0.15,1.0
37.8,1.0,15.8,BF05,010k,MC_AIXI,50,32,3,0.2,1.0
50.8,1.3,21.6,BF05,010k,MC_AIXI,50,32,3,0.8,0.3
50.8,1.4,23.2,BF05,010k,MC_AIXI,50,32,3,0.8,0.6
49.3,1.3,20.9,BF05,010k,MC_AIXI,50,32,3,0.8,0.9
48.6,1.3,21.1,BF05,010k,MC_AIXI,50,32,3,0.8,0.95
51.1,1.3,21.1,BF05,010k,MC_AIXI,50,32,3,0.8,0.99
47.8,1.4,23.0,BF05,010k,MC_AIXI,50,32,3,0.8,0.995
48.7,1.3,21.6,BF05,010k,MC_AIXI,50,32,3,0.85,0.3
51.0,1.4,22.8,BF05,010k,MC_AIXI,50,32,3,0.85,0.6
50.5,1.3,20.4,BF05,010k,MC_AIXI,50,32,3,0.85,0.9
48.4,1.3,20.5,BF05,010k,MC_AIXI,50,32,3,0.85,0.95
50.4,1.3,21.4,BF05,010k,MC_AIXI,50,32,3,0.85,0.99
47.0,1.3,21.2,BF05,010k,MC_AIXI,50,32,3,0.85,0.995
49.1,1.3,21.7,BF05,010k,MC_AIXI,50,32,3,0.9,0.3
50.9,1.4,22.6,BF05,010k,MC_AIXI,50,32,3,0.9,0.6
51.3,1.3,21.1,BF05,010k,MC_AIXI,50,32,3,0.9,0.9
50.3,1.4,22.8,BF05,010k,MC_AIXI,50,32,3,0.9,0.95
49.6,1.3,21.7,BF05,010k,MC_AIXI,50,32,3,0.9,0.99
48.4,1.4,23.1,BF05,010k,MC_AIXI,50,32,3,0.9,0.995
49.0,1.4,21.9,BF05,010k,MC_AIXI,50,32,3,0.95,0.3
51.1,1.4,22.7,BF05,010k,MC_AIXI,50,32,3,0.95,0.6
50.8,1.3,20.4,BF05,010k,MC_AIXI,50,32,3,0.95,0.9
50.1,1.4,22.8,BF05,010k,MC_AIXI,50,32,3,0.95,0.95
45.5,1.4,22.4,BF05,010k,MC_AIXI,50,32,3,0.95,0.99
47.3,1.4,22.6,BF05,010k,MC_AIXI,50,32,3,0.95,0.995
42.6,1.2,19.0,BF05,010k,MC_AIXI,50,32,4,0.05,1.0
40.2,1.1,17.3,BF05,010k,MC_AIXI,50,32,4,0.1,1.0
36.0,1.0,16.4,BF05,010k,MC_AIXI,50,32,4,0.15,1.0
34.2,1.0,16.2,BF05,010k,MC_AIXI,50,32,4,0.2,1.0
44.8,1.4,23.4,BF05,010k,MC_AIXI,50,32,4,0.8,0.3
44.4,1.6,25.4,BF05,010k,MC_AIXI,50,32,4,0.8,0.6
44.8,1.5,24.1,BF05,010k,MC_AIXI,50,32,4,0.8,0.9
49.7,1.3,21.2,BF05,010k,MC_AIXI,50,32,4,0.8,0.95
46.6,1.4,22.6,BF05,010k,MC_AIXI,50,32,4,0.8,0.99
49.8,1.5,23.4,BF05,010k,MC_AIXI,50,32,4,0.8,0.995
46.1,1.4,22.5,BF05,010k,MC_AIXI,50,32,4,0.85,0.3
45.1,1.4,23.2,BF05,010k,MC_AIXI,50,32,4,0.85,0.6
46.7,1.3,20.3,BF05,010k,MC_AIXI,50,32,4,0.85,0.9
50.6,1.3,21.7,BF05,010k,MC_AIXI,50,32,4,0.85,0.95
47.7,1.4,22.1,BF05,010k,MC_AIXI,50,32,4,0.85,0.99
48.6,1.4,22.6,BF05,010k,MC_AIXI,50,32,4,0.85,0.995
46.3,1.4,22.3,BF05,010k,MC_AIXI,50,32,4,0.9,0.3
46.1,1.5,23.5,BF05,010k,MC_AIXI,50,32,4,0.9,0.6
47.7,1.3,21.5,BF05,010k,MC_AIXI,50,32,4,0.9,0.9
49.9,1.4,22.9,BF05,010k,MC_AIXI,50,32,4,0.9,0.95
45.3,1.6,25.4,BF05,010k,MC_AIXI,50,32,4,0.9,0.99
46.3,1.4,22.0,BF05,010k,MC_AIXI,50,32,4,0.9,0.995
47.3,1.4,22.5,BF05,010k,MC_AIXI,50,32,4,0.95,0.3
46.1,1.5,23.6,BF05,010k,MC_AIXI,50,32,4,0.95,0.6
47.0,1.4,22.0,BF05,010k,MC_AIXI,50,32,4,0.95,0.9
45.5,1.5,24.1,BF05,010k,MC_AIXI,50,32,4,0.95,0.95
47.2,1.5,24.3,BF05,010k,MC_AIXI,50,32,4,0.95,0.99
48.3,1.4,21.9,BF05,010k,MC_AIXI,50,32,4,0.95,0.995
43.1,1.2,19.4,BF05,010k,MC_AIXI,50,32,5,0.05,1.0
40.9,1.1,17.2,BF05,010k,MC_AIXI,50,32,5,0.1,1.0
37.2,1.0,15.9,BF05,010k,MC_AIXI,50,32,5,0.15,1.0
34.7,1.0,15.8,BF05,010k,MC_AIXI,50,32,5,0.2,1.0
47.8,1.3,21.7,BF05,010k,MC_AIXI,50,32,5,0.8,0.3
47.7,1.3,21.5,BF05,010k,MC_AIXI,50,32,5,0.8,0.6
45.9,1.4,22.5,BF05,010k,MC_AIXI,50,32,5,0.8,0.9
48.8,1.3,21.7,BF05,010k,MC_AIXI,50,32,5,0.8,0.95
47.5,1.5,24.7,BF05,010k,MC_AIXI,50,32,5,0.8,0.99
44.3,1.4,23.1,BF05,010k,MC_AIXI,50,32,5,0.8,0.995
46.8,1.5,23.5,BF05,010k,MC_AIXI,50,32,5,0.85,0.3
46.9,1.3,20.4,BF05,010k,MC_AIXI,50,32,5,0.85,0.6
44.6,1.4,22.4,BF05,010k,MC_AIXI,50,32,5,0.85,0.9
50.8,1.3,21.8,BF05,010k,MC_AIXI,50,32,5,0.85,0.95
46.6,1.4,22.5,BF05,010k,MC_AIXI,50,32,5,0.85,0.99
45.7,1.3,21.3,BF05,010k,MC_AIXI,50,32,5,0.85,0.995
47.8,1.4,22.1,BF05,010k,MC_AIXI,50,32,5,0.9,0.3
47.6,1.3,20.6,BF05,010k,MC_AIXI,50,32,5,0.9,0.6
45.2,1.4,22.7,BF05,010k,MC_AIXI,50,32,5,0.9,0.9
48.3,1.4,22.8,BF05,010k,MC_AIXI,50,32,5,0.9,0.95
44.8,1.4,22.2,BF05,010k,MC_AIXI,50,32,5,0.9,0.99
45.2,1.4,22.5,BF05,010k,MC_AIXI,50,32,5,0.9,0.995
47.1,1.3,21.8,BF05,010k,MC_AIXI,50,32,5,0.95,0.3
46.6,1.3,20.9,BF05,010k,MC_AIXI,50,32,5,0.95,0.6
44.9,1.5,23.9,BF05,010k,MC_AIXI,50,32,5,0.95,0.9
46.8,1.5,24.0,BF05,010k,MC_AIXI,50,32,5,0.95,0.95
44.0,1.4,22.8,BF05,010k,MC_AIXI,50,32,5,0.95,0.99
48.1,1.4,22.5,BF05,010k,MC_AIXI,50,32,5,0.95,0.995
46.6,0.4,20.9,BF05,010k,MC_AIXI,50,8,1,0.05,1.0
39.8,1.0,16.6,BF05,010k,MC_AIXI,50,8,1,0.1,1.0
37.0,1.0,16.3,BF05,010k,MC_AIXI,50,8,1,0.15,1.0
32.3,0.9,14.0,BF05,010k,MC_AIXI,50,8,1,0.2,1.0
41.1,1.3,20.6,BF05,010k,MC_AIXI,50,8,1,0.8,0.3
43.9,1.3,21.4,BF05,010k,MC_AIXI,50,8,1,0.8,0.6
45.7,1.3,20.8,BF05,010k,MC_AIXI,50,8,1,0.8,0.9
42.8,1.3,21.5,BF05,010k,MC_AIXI,50,8,1,0.8,0.95
46.5,1.3,21.3,BF05,010k,MC_AIXI,50,8,1,0.8,0.99
45.9,1.3,21.6,BF05,010k,MC_AIXI,50,8,1,0.8,0.995
38.7,1.3,20.4,BF05,010k,MC_AIXI,50,8,1,0.85,0.3
42.7,1.3,21.0,BF05,010k,MC_AIXI,50,8,1,0.85,0.6
38.8,1.3,21.0,BF05,010k,MC_AIXI,50,8,1,0.85,0.9
42.9,1.2,19.8,BF05,010k,MC_AIXI,50,8,1,0.85,0.95
45.9,1.4,22.1,BF05,010k,MC_AIXI,50,8,1,0.85,0.99
46.3,1.3,20.6,BF05,010k,MC_AIXI,50,8,1,0.85,0.995
38.3,1.3,20.3,BF05,010k,MC_AIXI,50,8,1,0.9,0.3
42.8,1.3,21.2,BF05,010k,MC_AIXI,50,8,1,0.9,0.6
38.7,1.2,19.8,BF05,010k,MC_AIXI,50,8,1,0.9,0.9
44.0,1.2,20.1,BF05,010k,MC_AIXI,50,8,1,0.9,0.95
47.8,1.4,22.3,BF05,010k,MC_AIXI,50,8,1,0.9,0.99
45.8,1.3,20.8,BF05,010k,MC_AIXI,50,8,1,0.9,0.995
38.9,1.3,21.4,BF05,010k,MC_AIXI,50,8,1,0.95,0.3
42.8,1.3,21.5,BF05,010k,MC_AIXI,50,8,1,0.95,0.6
39.2,1.3,21.6,BF05,010k,MC_AIXI,50,8,1,0.95,0.9
44.2,1.4,21.9,BF05,010k,MC_AIXI,50,8,1,0.95,0.95
45.1,1.3,20.8,BF05,010k,MC_AIXI,50,8,1,0.95,0.99
44.6,1.2,18.9,BF05,010k,MC_AIXI,50,8,1,0.95,0.995
46.5,0.4,21.1,BF05,010k,MC_AIXI,50,8,2,0.05,1.0
41.1,1.0,16.3,BF05,010k,MC_AIXI,50,8,2,0.1,1.0
37.7,0.9,14.8,BF05,010k,MC_AIXI,50,8,2,0.15,1.0
34.7,0.9,14.7,BF05,010k,MC_AIXI,50,8,2,0.2,1.0
43.5,1.3,21.7,BF05,010k,MC_AIXI,50,8,2,0.8,0.3
42.9,1.4,22.4,BF05,010k,MC_AIXI,50,8,2,0.8,0.6
51.1,1.4,22.2,BF05,010k,MC_AIXI,50,8,2,0.8,0.9
48.7,1.4,23.0,BF05,010k,MC_AIXI,50,8,2,0.8,0.95
50.9,1.4,22.7,BF05,010k,MC_AIXI,50,8,2,0.8,0.99
51.6,1.3,21.3,BF05,010k,MC_AIXI,50,8,2,0.8,0.995
47.6,1.5,24.3,BF05,010k,MC_AIXI,50,8,2,0.85,0.3
44.6,1.4,23.2,BF05,010k,MC_AIXI,50,8,2,0.85,0.6
46.6,1.5,23.6,BF05,010k,MC_AIXI,50,8,2,0.85,0.9
48.3,1.4,22.2,BF05,010k,MC_AIXI,50,8,2,0.85,0.95
48.5,1.3,21.7,BF05,010k,MC_AIXI,50,8,2,0.85,0.99
50.0,1.3,21.7,BF05,010k,MC_AIXI,50,8,2,0.85,0.995
48.0,1.3,21.7,BF05,010k,MC_AIXI,50,8,2,0.9,0.3
44.4,1.4,22.6,BF05,010k,MC_AIXI,50,8,2,0.9,0.6
46.9,1.4,22.0,BF05,010k,MC_AIXI,50,8,2,0.9,0.9
52.3,1.3,20.9,BF05,010k,MC_AIXI,50,8,2,0.9,0.95
50.9,1.3,20.9,BF05,010k,MC_AIXI,50,8,2,0.9,0.99
49.8,1.3,21.6,BF05,010k,MC_AIXI,50,8,2,0.9,0.995
46.7,1.4,23.1,BF05,010k,MC_AIXI,50,8,2,0.95,0.3
44.5,1.4,22.3,BF05,010k,MC_AIXI,50,8,2,0.95,0.6
47.0,1.4,21.9,BF05,010k,MC_AIXI,50,8,2,0.95,0.9
46.6,1.4,22.1,BF05,010k,MC_AIXI,50,8,2,0.95,0.95
48.2,1.4,23.0,BF05,010k,MC_AIXI,50,8,2,0.95,0.99
49.9,1.3,21.6,BF05,010k,MC_AIXI,50,8,2,0.95,0.995
43.8,1.2,18.9,BF05,010k,MC_AIXI,50,8,3,0.05,1.0
39.2,1.1,17.3,BF05,010k,MC_AIXI,50,8,3,0.1,1.0
35.7,0.9,15.0,BF05,010k,MC_AIXI,50,8,3,0.15,1.0
32.3,0.8,13.2,BF05,010k,MC_AIXI,50,8,3,0.2,1.0
53.5,1.3,21.4,BF05,010k,MC_AIXI,50,8,3,0.8,0.3
51.5,1.4,21.8,BF05,010k,MC_AIXI,50,8,3,0.8,0.6
51.3,1.4,22.8,BF05,010k,MC_AIXI,50,8,3,0.8,0.9
52.3,1.3,21.3,BF05,010k,MC_AIXI,50,8,3,0.8,0.95
50.8,1.3,21.1,BF05,010k,MC_AIXI,50,8,3,0.8,0.99
49.8,1.4,22.4,BF05,010k,MC_AIXI,50,8,3,0.8,0.995
54.0,1.4,22.1,BF05,010k,MC_AIXI,50,8,3,0.85,0.3
51.2,1.4,23.3,BF05,010k,MC_AIXI,50,8,3,0.85,0.6
52.4,1.4,23.1,BF05,010k,MC_AIXI,50,8,3,0.85,0.9
51.8,1.4,22.6,BF05,010k,MC_AIXI,50,8,3,0.85,0.95
50.2,1.4,23.0,BF05,010k,MC_AIXI,50,8,3,0.85,0.99
50.5,1.3,21.5,BF05,010k,MC_AIXI,50,8,3,0.85,0.995
53.6,1.4,22.0,BF05,010k,MC_AIXI,50,8,3,0.9,0.3
51.5,1.4,22.3,BF05,010k,MC_AIXI,50,8,3,0.9,0.6
52.6,1.3,21.0,BF05,010k,MC_AIXI,50,8,3,0.9,0.9
52.8,1.3,21.6,BF05,010k,MC_AIXI,50,8,3,0.9,0.95
48.4,1.4,22.2,BF05,010k,MC_AIXI,50,8,3,0.9,0.99
49.8,1.3,21.6,BF05,010k,MC_AIXI,50,8,3,0.9,0.995
53.7,1.4,22.1,BF05,010k,MC_AIXI,50,8,3,0.95,0.3
51.4,1.4,23.3,BF05,010k,MC_AIXI,50,8,3,0.95,0.6
52.3,1.4,22.7,BF05,010k,MC_AIXI,50,8,3,0.95,0.9
50.4,1.5,24.4,BF05,010k,MC_AIXI,50,8,3,0.95,0.95
48.2,1.5,24.9,BF05,010k,MC_AIXI,50,8,3,0.95,0.99
50.2,1.4,22.3,BF05,010k,MC_AIXI,50,8,3,0.95,0.995
39.2,1.1,17.6,BF05,010k,MC_AIXI,50,8,4,0.05,1.0
35.4,1.0,15.8,BF05,010k,MC_AIXI,50,8,4,0.1,1.0
30.9,0.9,14.4,BF05,010k,MC_AIXI,50,8,4,0.15,1.0
27.6,0.9,13.9,BF05,010k,MC_AIXI,50,8,4,0.2,1.0
51.2,1.3,21.7,BF05,010k,MC_AIXI,50,8,4,0.8,0.3
48.9,1.5,23.5,BF05,010k,MC_AIXI,50,8,4,0.8,0.6
46.9,1.4,21.8,BF05,010k,MC_AIXI,50,8,4,0.8,0.9
50.0,1.4,22.4,BF05,010k,MC_AIXI,50,8,4,0.8,0.95
49.9,1.4,23.1,BF05,010k,MC_AIXI,50,8,4,0.8,0.99
47.9,1.5,23.5,BF05,010k,MC_AIXI,50,8,4,0.8,0.995
49.9,1.4,22.2,BF05,010k,MC_AIXI,50,8,4,0.85,0.3
47.5,1.5,23.6,BF05,010k,MC_AIXI,50,8,4,0.85,0.6
48.0,1.4,22.0,BF05,010k,MC_AIXI,50,8,4,0.85,0.9
49.4,1.4,21.9,BF05,010k,MC_AIXI,50,8,4,0.85,0.95
48.8,1.4,23.3,BF05,010k,MC_AIXI,50,8,4,0.85,0.99
46.2,1.3,21.7,BF05,010k,MC_AIXI,50,8,4,0.85,0.995
50.0,1.3,21.7,BF05,010k,MC_AIXI,50,8,4,0.9,0.3
46.8,1.5,23.8,BF05,010k,MC_AIXI,50,8,4,0.9,0.6
48.3,1.4,22.8,BF05,010k,MC_AIXI,50,8,4,0.9,0.9
45.3,1.4,23.0,BF05,010k,MC_AIXI,50,8,4,0.9,0.95
46.1,1.5,24.1,BF05,010k,MC_AIXI,50,8,4,0.9,0.99
48.5,1.4,23.2,BF05,010k,MC_AIXI,50,8,4,0.9,0.995
50.0,1.3,21.8,BF05,010k,MC_AIXI,50,8,4,0.95,0.3
47.4,1.4,23.4,BF05,010k,MC_AIXI,50,8,4,0.95,0.6
47.5,1.3,21.4,BF05,010k,MC_AIXI,50,8,4,0.95,0.9
48.2,1.4,22.5,BF05,010k,MC_AIXI,50,8,4,0.95,0.95
48.9,1.5,23.8,BF05,010k,MC_AIXI,50,8,4,0.95,0.99
49.3,1.3,21.5,BF05,010k,MC_AIXI,50,8,4,0.95,0.995
41.4,0.4,19.6,BF05,010k,MC_AIXI,50,8,5,0.05,1.0
35.6,1.0,15.9,BF05,010k,MC_AIXI,50,8,5,0.1,1.0
30.5,0.9,13.9,BF05,010k,MC_AIXI,50,8,5,0.15,1.0
27.3,0.8,12.3,BF05,010k,MC_AIXI,50,8,5,0.2,1.0
45.5,1.3,21.2,BF05,010k,MC_AIXI,50,8,5,0.8,0.3
47.5,1.4,22.7,BF05,010k,MC_AIXI,50,8,5,0.8,0.6
46.3,1.3,21.7,BF05,010k,MC_AIXI,50,8,5,0.8,0.9
50.9,1.3,21.7,BF05,010k,MC_AIXI,50,8,5,0.8,0.95
45.6,1.4,23.0,BF05,010k,MC_AIXI,50,8,5,0.8,0.99
44.5,1.3,21.7,BF05,010k,MC_AIXI,50,8,5,0.8,0.995
50.4,1.5,23.5,BF05,010k,MC_AIXI,50,8,5,0.85,0.3
48.5,1.4,23.3,BF05,010k,MC_AIXI,50,8,5,0.85,0.6
48.2,1.4,23.4,BF05,010k,MC_AIXI,50,8,5,0.85,0.9
47.9,1.4,22.3,BF05,010k,MC_AIXI,50,8,5,0.85,0.95
45.5,1.3,21.0,BF05,010k,MC_AIXI,50,8,5,0.85,0.99
47.9,1.4,22.7,BF05,010k,MC_AIXI,50,8,5,0.85,0.995
49.1,1.4,22.6,BF05,010k,MC_AIXI,50,8,5,0.9,0.3
48.8,1.5,23.9,BF05,010k,MC_AIXI,50,8,5,0.9,0.6
48.1,1.5,23.5,BF05,010k,MC_AIXI,50,8,5,0.9,0.9
50.7,1.4,22.2,BF05,010k,MC_AIXI,50,8,5,0.9,0.95
46.5,1.4,22.4,BF05,010k,MC_AIXI,50,8,5,0.9,0.99
46.6,1.4,22.4,BF05,010k,MC_AIXI,50,8,5,0.9,0.995
49.4,1.4,22.5,BF05,010k,MC_AIXI,50,8,5,0.95,0.3
48.8,1.5,23.6,BF05,010k,MC_AIXI,50,8,5,0.95,0.6
47.7,1.4,22.6,BF05,010k,MC_AIXI,50,8,5,0.95,0.9
49.0,1.3,20.8,BF05,010k,MC_AIXI,50,8,5,0.95,0.95
44.4,1.4,22.0,BF05,010k,MC_AIXI,50,8,5,0.95,0.99
46.2,1.4,22.3,BF05,010k,MC_AIXI,50,8,5,0.95,0.995
31.2,1.0,16.8,BF05,100k,MC_AIXI,100,16,1,0.05,1.0
28.0,0.9,15.2,BF05,100k,MC_AIXI,100,16,1,0.1,1.0
26.3,0.9,14.2,BF05,100k,MC_AIXI,100,16,1,0.15,1.0
24.7,0.9,13.8,BF05,100k,MC_AIXI,100,16,1,0.2,1.0
40.2,1.4,23.3,BF05,100k,MC_AIXI,100,16,1,0.8,0.3
37.5,1.2,19.3,BF05,100k,MC_AIXI,100,16,1,0.8,0.6
41.4,1.3,21.7,BF05,100k,MC_AIXI,100,16,1,0.8,0.9
40.5,1.4,21.9,BF05,100k,MC_AIXI,100,16,1,0.8,0.95
39.0,1.5,24.2,BF05,100k,MC_AIXI,100,16,1,0.8,0.99
38.8,1.5,24.4,BF05,100k,MC_AIXI,100,16,1,0.8,0.995
36.7,1.3,20.2,BF05,100k,MC_AIXI,100,16,1,0.85,0.3
38.1,1.5,23.4,BF05,100k,MC_AIXI,100,16,1,0.85,0.6
37.4,1.3,20.9,BF05,100k,MC_AIXI,100,16,1,0.85,0.9
41.2,1.3,21.3,BF05,100k,MC_AIXI,100,16,1,0.85,0.95
43.6,1.2,19.8,BF05,100k,MC_AIXI,100,16,1,0.85,0.99
39.4,1.6,25.4,BF05,100k,MC_AIXI,100,16,1,0.85,0.995
36.0,1.3,20.8,BF05,100k,MC_AIXI,100,16,1,0.9,0.3
38.5,1.4,22.9,BF05,100k,MC_AIXI,100,16,1,0.9,0.6
38.8,1.3,20.9,BF05,100k,MC_AIXI,100,16,1,0.9,0.9
42.0,1.2,20.0,BF05,100k,MC_AIXI,100,16,1,0.9,0.95
40.3,1.5,23.8,BF05,100k,MC_AIXI,100,16,1,0.9,0.99
36.8,1.5,23.6,BF05,100k,MC_AIXI,100,16,1,0.9,0.995
36.1,1.2,20.2,BF05,100k,MC_AIXI,100,16,1,0.95,0.3
38.7,1.5,23.7,BF05,100k,MC_AIXI,100,16,1,0.95,0.6
38.6,1.4,22.3,BF05,100k,MC_AIXI,100,16,1,0.95,0.9
36.0,1.2,18.9,BF05,100k,MC_AIXI,100,16,1,0.95,0.95
43.6,1.2,19.4,BF05,100k,MC_AIXI,100,16,1,0.95,0.99
40.9,1.4,22.3,BF05,100k,MC_AIXI,100,16,1,0.95,0.995
49.3,1.3,21.4,BF05,100k,MC_AIXI,100,16,2,0.05,1.0
46.6,1.2,19.1,BF05,100k,MC_AIXI,100,16,2,0.1,1.0
44.3,1.1,17.5,BF05,100k,MC_AIXI,100,16,2,0.15,1.0
40.6,1.0,16.4,BF05,100k,MC_AIXI,100,16,2,0.2,1.0
44.8,1.4,23.0,BF05,100k,MC_AIXI,100,16,2,0.8,0.3
49.3,1.4,22.2,BF05,100k,MC_AIXI,100,16,2,0.8,0.6
51.8,1.3,21.6,BF05,100k,MC_AIXI,100,16,2,0.8,0.9
50.2,1.3,20.2,BF05,100k,MC_AIXI,100,16,2,0.8,0.95
53.6,1.3,21.5,BF05,100k,MC_AIXI,100,16,2,0.8,0.99
50.9,1.4,22.1,BF05,100k,MC_AIXI,100,16,2,0.8,0.995
51.4,1.2,20.0,BF05,100k,MC_AIXI,100,16,2,0.85,0.3
45.2,1.5,24.0,BF05,100k,MC_AIXI,100,16,2,0.85,0.6
50.3,1.4,21.9,BF05,100k,MC_AIXI,100,16,2,0.85,0.9
48.5,1.4,22.8,BF05,100k,MC_AIXI,100,16,2,0.85,0.95
52.2,1.4,23.1,BF05,100k,MC_AIXI,100,16,2,0.85,0.99
50.0,1.5,24.1,BF05,100k,MC_AIXI,100,16,2,0.85,0.995
51.6,1.2,20.0,BF05,100k,MC_AIXI,100,16,2,0.9,0.3
43.5,1.4,22.8,BF05,100k,MC_AIXI,100,16,2,0.9,0.6
51.4,1.4,22.1,BF05,100k,MC_AIXI,100,16,2,0.9,0.9
47.8,1.4,22.6,BF05,100k,MC_AIXI,100,16,2,0.9,0.95
50.1,1.4,22.0,BF05,100k,MC_AIXI,100,16,2,0.9,0.99
52.5,1.4,23.2,BF05,100k,MC_AIXI,100,16,2,0.9,0.995
51.9,1.3,20.5,BF05,100k,MC_AIXI,100,16,2,0.95,0.3
43.6,1.3,21.6,BF05,100k,MC_AIXI,100,16,2,0.95,0.6
50.5,1.3,21.3,BF05,100k,MC_AIXI,100,16,2,0.95,0.9
51.3,1.4,22.8,BF05,100k,MC_AIXI,100,16,2,0.95,0.95
49.8,1.5,23.5,BF05,100k,MC_AIXI,100,16,2,0.95,0.99
53.8,1.3,21.3,BF05,100k,MC_AIXI,100,16,2,0.95,0.995
50.8,1.3,20.3,BF05,100k,MC_AIXI,100,16,3,0.05,1.0
47.4,1.2,19.1,BF05,100k,MC_AIXI,100,16,3,0.1,1.0
44.5,1.1,17.7,BF05,100k,MC_AIXI,100,16,3,0.15,1.0
41.6,1.1,17.1,BF05,100k,MC_AIXI,100,16,3,0.2,1.0
50.9,1.4,22.2,BF05,100k,MC_AIXI,100,16,3,0.8,0.3
50.7,1.5,23.8,BF05,100k,MC_AIXI,100,16,3,0.8,0.6
52.6,1.4,23.0,BF05,100k,MC_AIXI,100,16,3,0.8,0.9
48.1,1.6,25.7,BF05,100k,MC_AIXI,100,16,3,0.8,0.95
50.2,1.5,23.8,BF05,100k,MC_AIXI,100,16,3,0.8,0.99
52.1,1.4,22.7,BF05,100k,MC_AIXI,100,16,3,0.8,0.995
47.3,1.3,21.6,BF05,100k,MC_AIXI,100,16,3,0.85,0.3
