"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
53.0,0.5,23.0,BF5,10000,H_l,0.0,0.0,0.995,0.01,0.8
52.0,1.3,20.3,BF5,10000,MC_AIXI,100,16,4,0.85,0.9
46.1,1.2,19.9,BF5,10000,MC_AIXI,100,32,3,0.05,1.0
53.1,1.4,22.8,BF5,10000,MC_AIXI,100,8,3,0.9,0.6
50.3,1.2,18.9,BF5,10000,MC_AIXI,50,16,2,0.95,0.9
53.7,1.4,22.6,BF5,10000,MC_AIXI,50,8,3,0.85,0.3
44.4,0.5,23.4,BF5,10000,Q_l,0.0,0.0,0.5,0.005,0.95
48.2,0.4,22.1,BF5,10000,Q_l,0.0,0.0,0.5,0.01,0.9
48.9,0.4,21.0,BF5,10000,Q_l,0.0,0.0,0.5,0.02,0.8
47.9,0.4,19.9,BF5,10000,Q_l,0.0,0.0,0.5,0.03,0.7
46.4,0.4,19.6,BF5,10000,Q_l,0.0,0.0,0.5,0.04,0.6
45.7,0.5,24.1,BF5,10000,Q_l,0.0,0.5,0.5,0.005,0.95
49.5,0.4,22.5,BF5,10000,Q_l,0.0,0.5,0.5,0.01,0.9
50.3,0.4,21.6,BF5,10000,Q_l,0.0,0.5,0.5,0.02,0.8
49.2,0.4,19.7,BF5,10000,Q_l,0.0,0.5,0.5,0.03,0.6
48.3,0.4,19.5,BF5,10000,Q_l,0.0,0.5,0.5,0.04,0.6
44.0,0.4,22.6,BF5,11000,Freq,0.03
44.6,0.4,22.1,BF5,11000,Freq,0.05
45.0,0.4,21.7,BF5,11000,Freq,0.07
44.8,0.4,21.1,BF5,11000,Freq,0.09
44.2,0.4,20.5,BF5,11000,Freq,0.11
51.6,0.4,20.6,BF5,11000,H_l,0.0,0.0,0.95,0.04,0.7
53.8,0.4,21.5,BF5,11000,H_l,0.0,0.0,0.99,0.02,0.7
52.7,0.4,21.0,BF5,11000,H_l,0.0,0.0,0.99,0.04,0.6
51.8,0.5,23.2,BF5,11000,H_l,0.0,0.0,0.995,0.005,0.9
